brand_name,brand_freq,snowdrop_name,address_norm,country,city,website,website_match,target,calculated_weights,split
Starbucks,20,Starbucks,5858 First St,USA,Houston,www.starbucks.co.uk,0.803,verified,1.713,TRAIN
Max Travel,5,Max_Travel,4396 Market St,Australia,Sydney,www.maxtravel.net,0.964,verified,2.332,TRAIN
Google,15,Google Outlet,1523 Park Rd,USA,Houston,www.google.de,0.808,not_verified,1.131,VALIDATE
TechSolutions,1,TechSolutions Market,5616 Oak Ave,Australia,Brisbane,www.techsolutions.fr,0.978,not_verified,2.674,TRAIN
PrimeSolutions,2,PrimeSolutions,1866 First St,Australia,Gold Coast,www.primesolutions.com,0.998,not_verified,2.486,TEST
Netflix,26,Netflix Shop,6558 First St,Canada,Toronto,www.netflix.co.uk,0.859,verified,0.897,TRAIN
UniqueShop096,1,Quality UniqueShop096,4454 Hill Rd,USA,Chicago,,0.0,not_verified,2.107,TRAIN
ProWorks,1,ProWorks Direct,6320 Market St,Australia,Perth,www.proworks.fr,0.842,not_verified,2.91,VALIDATE
DigitalWorks,5,DigitalWorks Official,7836 Hill Rd,UK,Glasgow,www.digitalworks.org,0.953,verified,2.131,TEST
Spotify,18,Spotify Market,6910 Market St,France,Nantes,www.spotify.com,0.851,verified,1.35,TEST
Netflix,26,Netflix Outlet,2733 Main St,USA,Chicago,,0.0,verified,1.105,TEST
Sony,19,Sony Direct,,Germany,Frankfurt,www.sony.com,0.973,not_verified,1.753,TRAIN
Smart Home,9,Quality Smart Home,2172 Market St,France,Paris,www.smarthome.com,0.821,verified,1.7,TRAIN
Mercedes,17,Mercedes Official,961 Hill Rd,UK,Manchester,www.mercedes.com,0.825,verified,1.202,TEST
Puma,15,Puma,2612 Main St,France,Toulouse,www.puma.de,0.996,verified,1.214,TRAIN
Digital Travel,12,Digital-Travel,6817 Second Ave,France,Nantes,www.digitaltravel.fr,0.935,not_verified,1.507,TEST
Global Books,4,Global Books Store,7909 Hill Rd,USA,New York,www.globalbooks.org,0.969,not_verified,1.757,TRAIN
Zara,23,Zara Outlet,9322 Market St,UK,Liverpool,www.zara.co.uk,0.865,verified,0.811,TEST
UniqueShop027,1,UniqueShop027 Shop,7179 Oak Ave,Canada,Montreal,,0.0,not_verified,2.627,TRAIN
Starbucks,20,Starbucks,6222 Hill Rd,Germany,Cologne,www.starbucks.com,0.935,verified,1.658,VALIDATE
SuperGroup,2,SuperGroup Market,,Australia,Melbourne,,0.0,verified,2.152,TEST
EliteLtd,2,EliteLtd Outlet,,USA,Chicago,www.eliteltd.co.uk,0.919,verified,2.096,TRAIN
UniqueShop008,1,Quality UniqueShop008,473 Hill Rd,Australia,Brisbane,www.uniqueshop008.net,0.921,verified,2.017,TRAIN
UniqueShop078,1,UniqueShop078 Official,2141 First St,Canada,Edmonton,,0.0,not_verified,2.27,TEST
Pro Home,5,Pro Home Store,7998 Main St,Canada,Vancouver,,0.0,not_verified,2.499,TRAIN
Oracle,21,Oracle Online,6739 First St,France,Marseille,,0.0,verified,0.906,TRAIN
Pro Fashion,6,Pro Fashion Market,754 Main St,USA,Philadelphia,www.profashion.fr,0.937,verified,1.772,TRAIN
McDonald's,18,Best McDonald's,4287 Market St,Canada,Calgary,www.mcdonalds.fr,0.915,not_verified,1.402,TRAIN
TechCorp,2,TechCorp Official,5149 Main St,USA,Phoenix,www.techcorp.com,0.886,not_verified,1.636,VALIDATE
SmartHub,2,SmartHub Outlet,8599 Hill Rd,Canada,Vancouver,,0.0,not_verified,2.464,TEST
Ford,24,Premium Ford,,UK,Birmingham,,0.0,verified,0.92,TRAIN
Digital Books,15,Digital Books Shop,9448 Market St,Germany,Stuttgart,,0.0,verified,1.217,TRAIN
Adidas,5,Adidas Online,,UK,London,,0.0,not_verified,1.878,TRAIN
HP,15,HP Online,9258 Oak Ave,Australia,Perth,www.hp.com,0.855,verified,1.274,VALIDATE
Global Home,4,GlobalHome,5543 Second Ave,France,Nantes,www.globalhome.fr,0.954,not_verified,2.13,TRAIN
Apple,26,Apple Market,8571 Market St,France,Nantes,www.apple.co.uk,0.845,verified,0.867,VALIDATE
Smart Beauty,6,Smart_Beauty,1561 First St,Australia,Melbourne,,0.0,not_verified,1.657,TRAIN
Elite Travel,8,Elite-Travel,4073 First St,Germany,Munich,www.elitetravel.org,0.938,verified,1.056,TEST
Smart Games,6,Smart Games Online,5665 Market St,France,Lyon,www.smartgames.net,0.847,verified,1.096,TEST
Elite Fashion,3,Elite Fashion Online,,Germany,Hamburg,www.elitefashion.fr,0.925,verified,2.429,TRAIN
Global Food,8,Global Food,6306 Oak Ave,France,Marseille,www.globalfood.org,0.949,verified,1.674,TRAIN
ProCorp,2,Authentic ProCorp,9148 Second Ave,Germany,Frankfurt,,0.0,not_verified,2.209,VALIDATE
H&M,13,H&M,895 Main St,UK,Manchester,www.h&m.co.uk,0.844,verified,1.139,TEST
GlobalLtd,4,GlobalLtd Store,2572 Second Ave,Australia,Melbourne,www.globalltd.de,0.812,verified,2.137,TEST
SuperZone,2,The SuperZone,7689 Hill Rd,France,Nice,www.superzone.com,0.826,verified,1.862,TRAIN
Oracle,21,Oracle Outlet,8124 Hill Rd,Australia,Melbourne,www.oracle.de,0.921,verified,1.198,TRAIN
Starbucks,20,Original Starbucks,,UK,Birmingham,www.starbucks.fr,0.97,verified,1.653,TRAIN
Pepsi,34,Pepsi,2710 Main St,Australia,Gold Coast,www.pepsi.co.uk,0.809,verified,1.119,VALIDATE
Elite Home,4,Elite Home Direct,8056 Park Rd,France,Lyon,www.elitehome.co.uk,0.947,verified,2.387,TRAIN
Oracle,21,Oracle Shop,,Germany,Munich,www.oracle.co.uk,0.868,verified,1.042,TRAIN
Global Food,8,Global Food,3947 Park Rd,Australia,Adelaide,www.globalfood.co.uk,0.896,verified,1.334,TEST
Puma,15,Puma Online,4558 Main St,UK,Birmingham,www.puma.fr,0.986,verified,1.075,TRAIN
Walmart,5,Walmart,8306 Oak Ave,USA,Phoenix,www.walmart.com,0.866,verified,2.374,TRAIN
MaxInc,3,MaxInc Online,9020 Market St,France,Nantes,,0.0,verified,1.712,TEST
Toyota,20,Toyota Store,,USA,Los Angeles,www.toyota.de,0.893,verified,1.256,TRAIN
Puma,15,Puma,6204 First St,Canada,Vancouver,www.puma.net,0.803,verified,1.13,TRAIN
Elite Music,12,The Elite Music,3851 Main St,Australia,Sydney,www.elitemusic.com,0.816,not_verified,1.681,VALIDATE
Digital Travel,12,Digital-Travel,7522 First St,Canada,Calgary,,0.852,not_verified,1.325,TRAIN
Elite Travel,8,Best Elite Travel,,Germany,Hamburg,www.elitetravel.fr,0.806,not_verified,1.115,TRAIN
Max Travel,5,Max Travel Outlet,9389 First St,Germany,Stuttgart,,0.0,verified,1.52,TRAIN
BMW,5,Quality BMW,1443 Hill Rd,Australia,Gold Coast,www.bmw.co.uk,0.926,verified,1.955,TRAIN
Prime Auto,9,Prime-Auto,8167 First St,Canada,Vancouver,,0.0,not_verified,1.006,TRAIN
Super Auto,6,Super Auto Online,5179 Main St,UK,London,www.superauto.com,0.885,verified,1.574,TRAIN
Ford,24,Ford Market,8149 Market St,UK,Manchester,,0.0,verified,1.093,TRAIN
Toyota,20,Authentic Toyota,292 Main St,USA,Phoenix,www.toyota.de,0.91,verified,1.651,TRAIN
Coca-Cola,30,Coca-Cola Shop,6610 First St,France,Marseille,www.coca-cola.de,0.835,verified,0.884,TEST
DigitalLtd,3,DigitalLtd Direct,588 Second Ave,France,Nice,www.digitalltd.org,0.859,verified,2.128,TEST
UltraCorp,5,UltraCorp,8997 Main St,France,Lyon,www.ultracorp.org,0.933,not_verified,1.916,TRAIN
Target,13,Target Market,1490 Hill Rd,France,Lyon,www.target.fr,0.993,verified,1.694,TRAIN
Apple,26,Apple,9900 Second Ave,UK,Bristol,www.apple.org,0.81,verified,0.979,TRAIN
Netflix,26,Netflix,4991 Second Ave,USA,Chicago,www.netflix.co.uk,0.978,verified,0.882,VALIDATE
Amazon,13,Amazon Online,9214 Oak Ave,USA,Philadelphia,,0.0,not_verified,1.287,VALIDATE
Toyota,20,The Toyota,7475 Park Rd,Germany,Munich,www.toyota.com,0.915,not_verified,1.384,TRAIN
Pepsi,34,Pepsi Store,5954 Hill Rd,France,Nice,,0.0,verified,1.026,VALIDATE
Netflix,26,Netflix Shop,890 Hill Rd,Germany,Stuttgart,www.netflix.fr,0.913,not_verified,1.12,TEST
Microsoft,18,Microsoft Direct,3653 Hill Rd,Australia,Brisbane,www.microsoft.fr,0.9,verified,1.575,TRAIN
Apple,26,Apple,7446 Park Rd,UK,Glasgow,www.apple.com,0.814,verified,0.997,TRAIN
HP,15,HP Direct,9178 Hill Rd,Germany,Cologne,www.hp.org,0.818,verified,1.371,TRAIN
Global Books,4,Global Books Market,9830 First St,UK,Manchester,www.globalbooks.de,0.92,verified,2.415,TRAIN
Prime Music,6,Authentic Prime Music,5953 Market St,UK,Manchester,,0.0,verified,1.762,TEST
McDonald's,18,McDonald's Outlet,7415 Main St,USA,Houston,www.mcdonalds.org,0.868,verified,1.505,VALIDATE
SuperZone,2,SuperZone Market,1597 Hill Rd,USA,Chicago,www.superzone.com,0.983,verified,1.629,TRAIN
Dell,18,Dell,3634 Main St,Germany,Munich,www.dell.co.uk,0.881,verified,1.079,TRAIN
ProHub,1,ProHub Market,5593 Park Rd,Australia,Gold Coast,www.prohub.org,0.829,not_verified,2.447,TRAIN
Adobe,21,Adobe Store,4784 Second Ave,UK,Manchester,www.adobe.fr,0.943,verified,0.888,TRAIN
Coca-Cola,30,Coca-Cola Market,8553 Park Rd,USA,Los Angeles,www.coca-cola.net,0.859,verified,0.963,TRAIN
Nike,31,Nike Market,1742 Main St,Germany,Frankfurt,www.nike.net,0.905,not_verified,1.084,TRAIN
Smart Travel,3,Smart Travel Direct,,Germany,Stuttgart,www.smarttravel.de,0.94,verified,2.017,VALIDATE
Nike,31,The Nike,2690 First St,Canada,Calgary,www.nike.com,0.98,verified,1.194,VALIDATE
Puma,15,Puma Official,2302 Hill Rd,UK,Glasgow,,0.0,not_verified,1.228,TRAIN
Amazon,13,The Amazon,6705 Main St,Germany,Berlin,www.amazon.co.uk,0.958,verified,1.088,TRAIN
Samsung,27,Samsung Store,,France,Nantes,www.samsung.fr,0.935,not_verified,0.87,TRAIN
Adobe,21,Adobe,4167 Second Ave,Germany,Stuttgart,www.adobe.net,0.936,verified,0.898,TRAIN
Smart Home,9,Smart Home Direct,3210 Oak Ave,Canada,Calgary,,0.0,not_verified,1.621,TRAIN
Prime Home,3,Original Prime Home,1979 Hill Rd,France,Nantes,www.primehome.org,0.989,not_verified,2.114,TRAIN
ProZone,3,The ProZone,6438 Oak Ave,France,,www.prozone.fr,0.859,not_verified,1.579,TEST
Microsoft,18,Microsoft Shop,7489 Hill Rd,France,Nice,www.microsoft.co.uk,0.8,verified,1.199,VALIDATE
UltraLab,2,UltraLab Outlet,3123 Market St,Australia,Gold Coast,www.ultralab.com,0.854,not_verified,1.889,TRAIN
Ultra Home,8,Ultra Home Shop,5537 Main St,USA,Phoenix,,0.0,not_verified,1.548,TEST
Ford,24,Ford Shop,6791 Main St,USA,Houston,www.ford.fr,0.844,verified,0.896,TRAIN
Tech Home,6,Premium Tech Home,9648 Main St,Germany,Berlin,www.techhome.fr,0.932,verified,1.329,TRAIN
Digital Beauty,10,Top Digital Beauty,7382 First St,UK,Liverpool,www.digitalbeauty.org,0.927,verified,1.016,TRAIN
Spotify,18,Spotify,,France,,www.spotify.co.uk,0.919,verified,1.772,TRAIN
McDonald's,18,McDonald's,,Australia,Sydney,,0.0,verified,1.271,VALIDATE
Dell,18,Dell,9656 Second Ave,France,Toulouse,www.dell.com,0.803,verified,1.544,TRAIN
TechSystems,2,TechSystems Online,,France,Nantes,,0.0,not_verified,1.647,VALIDATE
TechHub,2,TechHub Shop,2206 First St,USA,Los Angeles,www.techhub.fr,0.946,verified,2.29,TRAIN
Prime Fashion,6,PrimeFashion,72 Second Ave,Canada,Calgary,www.primefashion.co.uk,0.865,verified,1.036,TRAIN
Sony,19,Original Sony,796 Second Ave,Germany,Hamburg,www.sony.fr,0.933,verified,1.247,TRAIN
UniqueShop016,1,UniqueShop016 Online,7092 Hill Rd,Canada,,www.uniqueshop016.net,0.911,verified,2.77,TRAIN
Super Auto,6,Super Auto Online,9587 First St,UK,Glasgow,www.superauto.net,0.869,not_verified,1.32,TRAIN
Apple,26,Apple,8329 Hill Rd,Canada,Ottawa,www.apple.com,0.827,not_verified,0.963,TEST
SmartLab,3,SmartLab Outlet,2904 Market St,USA,Philadelphia,www.smartlab.net,0.819,not_verified,1.984,TRAIN
Mercedes,17,Mercedes Market,9480 Oak Ave,France,Lyon,www.mercedes.com,0.966,verified,1.726,TRAIN
Prime Auto,9,Prime Auto Online,,Germany,Stuttgart,www.primeauto.fr,0.984,verified,1.749,TRAIN
Microsoft,18,Microsoft Online,2104 Main St,Germany,Berlin,,0.0,not_verified,1.633,TRAIN
Dell,18,Dell,6348 Market St,Australia,Adelaide,www.dell.de,0.93,verified,1.644,TEST
Coca-Cola,30,Coca-Cola Outlet,9840 Second Ave,USA,Los Angeles,www.coca-cola.net,0.821,verified,0.916,TRAIN
Max Music,5,Best Max Music,5274 Second Ave,France,Nantes,www.maxmusic.co.uk,0.88,not_verified,1.55,TRAIN
Apple,26,Apple Official,6303 First St,France,Lyon,www.apple.co.uk,0.946,verified,1.015,TRAIN
Nike,31,Nike Store,9978 Market St,Germany,Cologne,www.nike.com,0.956,verified,1.058,TEST
Tech Home,6,Tech Home Store,4068 Park Rd,Canada,Calgary,,0.0,verified,1.768,TRAIN
UniqueShop001,1,UniqueShop001 Shop,6519 Park Rd,USA,Los Angeles,www.uniqueshop001.de,0.824,verified,2.143,VALIDATE
Pro Health,8,Pro Health Direct,4820 First St,Germany,Frankfurt,www.prohealth.fr,0.8,verified,1.453,VALIDATE
Sony,19,Sony Direct,2186 Oak Ave,Australia,Melbourne,www.sony.org,0.942,not_verified,1.533,TRAIN
Puma,15,Puma Outlet,6763 Second Ave,Germany,Berlin,,0.0,not_verified,1.011,TRAIN
UniqueShop058,1,UniqueShop058 Market,8394 Park Rd,Canada,Montreal,www.uniqueshop058.co.uk,0.871,verified,2.46,TRAIN
Tech Food,4,TechFood,8976 Hill Rd,Australia,Gold Coast,www.techfood.de,0.851,verified,1.572,TEST
Digital Books,15,Digital Books Official,5144 Market St,Australia,Melbourne,www.digitalbooks.co.uk,0.803,verified,1.403,TRAIN
Amazon,13,Amazon Market,9070 Market St,Australia,Gold Coast,,0.0,not_verified,1.388,VALIDATE
UniqueShop006,1,UniqueShop006 Direct,3561 Oak Ave,USA,New York,www.uniqueshop006.com,0.908,verified,2.648,TRAIN
HP,15,HP Online,3436 Second Ave,USA,Philadelphia,www.hp.com,0.97,verified,1.698,TEST
Prime Food,6,Top Prime Food,4761 Market St,Germany,Stuttgart,www.primefood.org,0.992,verified,1.126,TRAIN
Apple,26,Apple Online,5658 Market St,Canada,Toronto,www.apple.com,0.913,not_verified,1.007,TRAIN
UniqueShop095,1,UniqueShop095 Store,2174 Market St,France,Nantes,www.uniqueshop095.org,0.903,verified,2.627,TRAIN
DigitalWorks,5,DigitalWorks,,Germany,Stuttgart,www.digitalworks.fr,0.817,verified,2.304,TEST
Elite Travel,8,Elite Travel Direct,2914 Second Ave,France,Nice,,0.0,not_verified,1.783,TRAIN
Coca-Cola,30,Coca-Cola Market,,UK,Glasgow,www.coca-cola.com,0.91,verified,0.982,TRAIN
Zara,23,Zara Shop,8889 Market St,France,Toulouse,www.zara.co.uk,0.876,verified,0.853,TRAIN
PrimeInc,3,PrimeInc Official,,USA,Los Angeles,www.primeinc.com,0.921,verified,2.046,TEST
UniqueShop034,1,UniqueShop034 Store,5282 Market St,Canada,Ottawa,,0.0,verified,2.418,TRAIN
Dell,18,Dell Shop,1891 Hill Rd,Australia,Melbourne,,0.0,not_verified,1.685,TRAIN
Starbucks,20,Starbucks Direct,5772 Second Ave,UK,Manchester,www.starbucks.net,0.878,verified,1.073,TRAIN
Starbucks,20,Starbucks Store,7871 Second Ave,UK,Bristol,www.starbucks.fr,0.848,verified,1.7,TRAIN
Sony,19,Sony Outlet,9350 Market St,USA,Houston,www.sony.fr,0.819,verified,1.576,TRAIN
SuperGroup,2,SuperGroup Official,6840 Market St,Canada,Montreal,www.supergroup.de,0.863,verified,2.123,TRAIN
Max Travel,5,Max Travel Store,8748 Park Rd,Australia,Perth,www.maxtravel.co.uk,0.819,verified,2.289,TRAIN
Nike,31,Best Nike,6921 Hill Rd,Canada,Edmonton,www.nike.fr,0.835,verified,1.056,TEST
Intel,12,Intel Direct,210 Second Ave,UK,London,www.intel.de,0.997,verified,1.571,VALIDATE
Pepsi,34,Pepsi Shop,,UK,Manchester,www.pepsi.net,0.889,verified,0.851,TRAIN
Ford,24,Ford Online,,USA,Phoenix,www.ford.fr,0.906,verified,1.037,TRAIN
UniqueShop075,1,Quality UniqueShop075,1745 Main St,Canada,Toronto,,0.0,verified,2.428,TRAIN
Oracle,21,Top Oracle,6241 Oak Ave,Germany,Cologne,www.oracle.de,0.975,verified,1.08,TRAIN
Google,15,Google Shop,870 Market St,Germany,Frankfurt,www.google.net,0.999,verified,1.085,TRAIN
SmartGroup,3,SmartGroup,928 Oak Ave,USA,Phoenix,www.smartgroup.com,0.917,verified,2.315,TRAIN
Pepsi,34,Pepsi,4375 Hill Rd,Germany,Munich,www.pepsi.com,0.962,not_verified,1.005,TRAIN
UniqueShop007,1,UniqueShop007 Online,2637 Park Rd,UK,Liverpool,www.uniqueshop007.fr,0.865,not_verified,2.536,TRAIN
Netflix,26,Best Netflix,,Australia,Perth,www.netflix.net,0.861,verified,1.139,TRAIN
Max Music,5,Max-Music,4106 Oak Ave,Germany,Cologne,,0.881,verified,1.972,TRAIN
Ford,24,Original Ford,1017 Market St,Germany,Berlin,www.ford.fr,0.935,verified,1.139,TEST
Pepsi,34,Pepsi Shop,4836 Oak Ave,France,Nice,www.pepsi.com,0.936,verified,0.961,TEST
UltraHub,2,UltraHub Shop,8867 Main St,USA,Los Angeles,www.ultrahub.co.uk,0.863,verified,1.992,TRAIN
Zara,23,Quality Zara,5877 Hill Rd,France,Marseille,,0.0,verified,0.895,TRAIN
Netflix,26,Netflix Official,7416 Main St,France,Nantes,,0.0,not_verified,0.995,TRAIN
UniqueShop088,1,UniqueShop088 Shop,9206 Hill Rd,France,Lyon,www.uniqueshop088.de,0.827,verified,2.107,TRAIN
ProInc,3,ProInc Shop,,USA,Los Angeles,www.proinc.com,0.926,verified,2.449,TRAIN
Starbucks,20,Premium Starbucks,3676 Market St,UK,London,www.starbucks.net,0.826,verified,1.135,TRAIN
TechInc,1,Authentic TechInc,9196 First St,Australia,Brisbane,www.techinc.fr,0.916,verified,2.307,TEST
Microsoft,18,Microsoft Market,,USA,Los Angeles,www.microsoft.fr,0.939,verified,1.259,TRAIN
Toyota,20,Toyota,3893 Second Ave,USA,Philadelphia,,0.94,verified,1.441,VALIDATE
Max Beauty,3,Max Beauty,4713 Market St,France,Nice,www.maxbeauty.com,0.951,verified,1.947,TRAIN
Elite Health,5,Elite Health Direct,770 First St,Canada,Montreal,www.elitehealth.net,0.975,not_verified,1.877,TRAIN
Amazon,13,The Amazon,6350 First St,USA,New York,www.amazon.fr,0.9,verified,1.195,TRAIN
Target,13,Target,,USA,Houston,www.target.com,0.946,verified,1.608,TEST
Elite Music,12,Elite Music Shop,5123 Second Ave,UK,Manchester,www.elitemusic.org,0.924,verified,1.567,TRAIN
Nike,31,Nike Outlet,882 Main St,Australia,Brisbane,www.nike.com,0.837,verified,0.968,VALIDATE
Nike,31,Nike Online,4118 Oak Ave,France,Nantes,,0.0,not_verified,0.935,TRAIN
Microsoft,18,Microsoft Market,7260 Hill Rd,Australia,Gold Coast,www.microsoft.co.uk,0.805,verified,1.164,TEST
Amazon,13,Amazon Online,3696 Market St,France,Nice,www.amazon.de,0.857,verified,1.042,TRAIN
Pepsi,34,Pepsi Market,6026 Hill Rd,France,Lyon,www.pepsi.net,0.889,verified,0.879,VALIDATE
UniqueShop055,1,UniqueShop055 Online,9641 Second Ave,Germany,Stuttgart,www.uniqueshop055.de,0.923,not_verified,2.353,TRAIN
McDonald's,18,McDonald's,9886 Oak Ave,France,Marseille,www.mcdonalds.com,0.97,verified,1.255,TRAIN
Zara,23,Authentic Zara,3171 Park Rd,USA,New York,www.zara.com,0.839,not_verified,0.851,TRAIN
Elite Music,12,Elite Music Market,7354 Oak Ave,Canada,Montreal,www.elitemusic.com,0.825,verified,1.394,TRAIN
Prime Fashion,6,Prime Fashion Market,1221 Oak Ave,Canada,Calgary,www.primefashion.co.uk,0.993,verified,1.157,TRAIN
Puma,15,Best Puma,2848 Market St,USA,Houston,,0.0,not_verified,1.781,TRAIN
Apple,26,Apple,8419 Main St,France,Paris,,0.0,verified,1.169,VALIDATE
Puma,15,Puma,6181 Main St,Canada,Calgary,www.puma.de,0.822,verified,1.216,TRAIN
Sony,19,Authentic Sony,7021 Park Rd,UK,London,www.sony.de,0.896,verified,1.527,TEST
Ford,24,Ford,9120 Park Rd,Australia,Brisbane,www.ford.net,0.917,not_verified,0.906,TRAIN
SmartLtd,2,SmartLtd Official,2132 Oak Ave,Canada,Ottawa,,0.0,not_verified,1.552,TRAIN
Mercedes,17,Mercedes,9569 Hill Rd,Germany,Frankfurt,www.mercedes.com,0.908,verified,1.003,TRAIN
Super Auto,6,Super Auto Official,4179 Main St,UK,Bristol,,0.0,not_verified,1.642,TRAIN
Ford,24,Best Ford,5416 First St,UK,Liverpool,www.ford.net,0.817,verified,1.004,TRAIN
PrimeWorks,3,PrimeWorks Official,2537 Main St,USA,New York,www.primeworks.co.uk,0.811,verified,1.651,VALIDATE
Target,13,Target Shop,2519 Park Rd,France,Nantes,www.target.org,0.821,verified,1.301,TRAIN
Dell,18,Authentic Dell,9780 Main St,Australia,Adelaide,,0.0,not_verified,1.432,TEST
SmartInc,2,SmartInc,4935 First St,USA,Houston,www.smartinc.fr,0.917,verified,1.518,TRAIN
Amazon,13,Amazon Market,9383 Second Ave,Australia,Gold Coast,www.amazon.fr,0.909,verified,1.328,TRAIN
Coca-Cola,30,Coca-Cola Store,5867 Main St,France,Nantes,www.coca-cola.co.uk,0.847,not_verified,1.055,VALIDATE
Puma,15,Top Puma,5208 Second Ave,Canada,Calgary,www.puma.org,0.928,verified,1.373,TRAIN
Adobe,21,The Adobe,3604 Oak Ave,France,Marseille,www.adobe.com,0.964,verified,0.843,TEST
Prime Food,6,Prime Food Official,8530 Main St,Canada,Ottawa,www.primefood.fr,0.808,not_verified,1.627,TRAIN
PrimeHub,4,Authentic PrimeHub,8277 Oak Ave,France,Nice,www.primehub.de,0.9,verified,2.012,VALIDATE
Global Fashion,7,Global Fashion Direct,6815 Second Ave,Canada,Vancouver,www.globalfashion.de,0.938,verified,1.5,TEST
Elite Music,12,Elite Music,,France,Nice,www.elitemusic.net,0.85,not_verified,1.464,VALIDATE
Netflix,26,Netflix Market,8799 First St,Germany,Frankfurt,www.netflix.org,0.862,verified,0.82,TRAIN
GlobalWorks,2,GlobalWorks Outlet,1507 Park Rd,Australia,Gold Coast,www.globalworks.net,0.923,verified,1.687,TRAIN
MaxHub,5,MaxHub Online,3625 Oak Ave,Germany,Cologne,,0.0,verified,2.243,TRAIN
Digital Books,15,The Digital Books,,UK,Liverpool,,0.0,not_verified,1.109,TRAIN
Amazon,13,Amazon Outlet,5438 Park Rd,UK,Bristol,www.amazon.com,0.98,verified,1.124,TRAIN
SuperHub,6,SuperHub Official,5912 Park Rd,Canada,Vancouver,www.superhub.de,0.962,verified,1.199,TRAIN
HP,15,Authentic HP,3580 Hill Rd,USA,New York,www.hp.net,0.917,verified,1.204,TRAIN
Nike,31,The Nike,8692 First St,USA,Houston,www.nike.org,0.946,verified,0.963,TRAIN
Pepsi,34,Pepsi Market,9197 Hill Rd,Australia,Sydney,www.pepsi.com,0.873,not_verified,0.822,TRAIN
Adobe,21,Adobe Official,145 Main St,Australia,Melbourne,www.adobe.com,0.928,verified,0.821,TRAIN
Prime Fashion,6,Prime Fashion Direct,5669 First St,France,Toulouse,www.primefashion.org,0.893,verified,1.044,TEST
Max Music,5,Max Music Store,3938 Market St,Germany,Berlin,,0.0,not_verified,2.012,TRAIN
Mercedes,17,Mercedes Market,3995 Main St,Canada,Montreal,www.mercedes.net,0.838,verified,1.449,TRAIN
UniqueShop074,1,Authentic UniqueShop074,5259 First St,France,Nantes,,0.0,verified,2.198,TRAIN
Oracle,21,Oracle Store,1858 First St,UK,London,,0.0,verified,1.037,TRAIN
UniqueShop029,1,UniqueShop029 Outlet,,Australia,Melbourne,www.uniqueshop029.co.uk,0.94,verified,2.116,TRAIN
Zara,23,Best Zara,4204 Second Ave,Australia,Brisbane,www.zara.net,0.911,not_verified,0.809,TEST
GlobalZone,2,GlobalZone Direct,4634 Main St,Canada,Toronto,www.globalzone.fr,0.872,not_verified,2.288,TEST
Zara,23,Zara Online,8469 Hill Rd,Canada,Montreal,www.zara.org,0.982,verified,0.854,VALIDATE
Digital Fashion,8,DigitalFashion,,France,Nice,www.digitalfashion.de,0.804,verified,1.558,TRAIN
Sony,19,Sony Shop,,Canada,Toronto,,0.863,verified,1.626,VALIDATE
GlobalZone,2,GlobalZone,6144 Second Ave,USA,Philadelphia,,0.0,not_verified,2.192,TRAIN
Microsoft,18,Microsoft Outlet,8336 First St,Canada,Montreal,www.microsoft.co.uk,0.811,verified,1.195,TRAIN
Apple,26,Authentic Apple,,Germany,Stuttgart,www.apple.net,0.953,verified,0.884,TRAIN
Target,13,Target,7976 Main St,France,Nice,www.target.de,0.94,verified,1.563,TRAIN
Amazon,13,Amazon Direct,4857 Market St,USA,Los Angeles,,0.0,verified,1.736,TRAIN
Adobe,21,Adobe Official,3155 Park Rd,UK,Birmingham,www.adobe.com,0.866,verified,0.836,TRAIN
Coca-Cola,30,Coca-Cola Shop,8420 Main St,Canada,Edmonton,www.coca-cola.net,0.935,not_verified,0.903,TRAIN
SmartSystems,1,Premium SmartSystems,1573 Oak Ave,Germany,Cologne,www.smartsystems.com,0.879,verified,2.402,VALIDATE
Netflix,26,Netflix Official,8815 Second Ave,USA,Philadelphia,www.netflix.fr,0.951,verified,0.999,TRAIN
Prime Fashion,6,Prime Fashion Official,121 Market St,UK,Glasgow,www.primefashion.de,0.891,verified,1.321,TRAIN
Adobe,21,Top Adobe,1073 Oak Ave,UK,Bristol,www.adobe.co.uk,0.882,verified,1.109,TRAIN
UniqueShop046,1,UniqueShop046 Official,3493 Hill Rd,Germany,Frankfurt,www.uniqueshop046.net,0.987,not_verified,2.153,TRAIN
Global Books,4,Global Books Store,6951 Hill Rd,Canada,Calgary,www.globalbooks.com,0.85,verified,1.873,VALIDATE
Oracle,21,Oracle Shop,1703 Oak Ave,Germany,Stuttgart,www.oracle.co.uk,0.824,verified,1.119,TEST
UltraCorp,5,UltraCorp,8811 Hill Rd,USA,Phoenix,www.ultracorp.com,0.917,not_verified,1.69,TRAIN
Dell,18,Dell,7131 Market St,Canada,Ottawa,www.dell.com,0.994,verified,1.085,TRAIN
Samsung,27,Samsung,1182 Market St,Australia,Gold Coast,www.samsung.com,0.876,verified,0.849,TRAIN
MaxLtd,1,Authentic MaxLtd,2520 Main St,Canada,Ottawa,www.maxltd.net,0.812,not_verified,2.781,TRAIN
Prime Food,6,Prime Food Shop,7524 Market St,France,Paris,www.primefood.com,0.868,verified,1.463,TRAIN
Pro Health,8,Pro Health Shop,5435 Main St,UK,Liverpool,www.prohealth.fr,0.901,not_verified,1.443,TRAIN
BMW,5,BMW Outlet,1434 Main St,Australia,Brisbane,www.bmw.fr,0.832,verified,1.879,TRAIN
